bond_id,issuer_id,purpose_id,cusip,bond_type,coupon_rate,issue_date,maturity_date,face_value,duration,tax_status
BOND1475,24,1,106786C3,Revenue,4.23,2021-03-01,2033-03-01,1000.0,5.97,Tax-Exempt
BOND1476,35,1,616436C3,General Obligation,5.12,2014-08-01,2028-08-01,1000.0,6.8,Tax-Exempt
BOND1477,16,2,358046C7,General Obligation,5.5,2019-10-01,2029-10-01,1000.0,9.11,Tax-Exempt
BOND1478,10,5,279665C6,Revenue,2.33,2015-04-01,2034-04-01,1000.0,3.33,Tax-Exempt
BOND1479,23,5,369222B2,Revenue,2.92,2012-03-01,2018-03-01,1000.0,8.0,Tax-Exempt
BOND1480,1,2,233197A2,Revenue,2.59,2017-10-01,2028-10-01,1000.0,9.18,Tax-Exempt
BOND1481,1,1,304440A6,General Obligation,2.01,2012-11-01,2021-11-01,1000.0,5.28,Tax-Exempt
BOND1482,9,1,436142A9,Revenue,3.21,2013-02-01,2025-02-01,1000.0,9.53,Tax-Exempt
BOND1483,23,5,903582A3,General Obligation,3.83,2017-07-01,2032-07-01,1000.0,6.79,Tax-Exempt
BOND1484,43,1,240464B6,General Obligation,4.26,2022-06-01,2032-06-01,1000.0,3.76,Tax-Exempt
BOND1485,30,4,389891B4,Revenue,3.3,2013-04-01,2027-04-01,1000.0,8.23,Tax-Exempt
BOND1486,32,2,829307C3,General Obligation,4.7,2011-05-01,2023-05-01,1000.0,7.61,Tax-Exempt
BOND1487,2,1,355759A1,General Obligation,2.67,2014-08-01,2027-08-01,1000.0,7.25,Tax-Exempt
BOND1488,26,3,746507B6,Revenue,4.67,2012-05-01,2018-05-01,1000.0,9.31,Tax-Exempt
BOND1489,49,1,452649C1,Revenue,5.34,2016-12-01,2032-12-01,1000.0,6.8,Tax-Exempt
BOND1490,30,3,743120C8,General Obligation,4.75,2021-09-01,2040-09-01,1000.0,3.6,Tax-Exempt
BOND1491,26,4,880559C2,General Obligation,4.38,2011-08-01,2016-08-01,1000.0,6.22,Tax-Exempt
BOND1492,25,3,691351C9,Revenue,4.73,2013-05-01,2027-05-01,1000.0,3.9,Tax-Exempt
BOND1493,17,3,855723A4,General Obligation,3.1,2015-10-01,2033-10-01,1000.0,8.63,Tax-Exempt
BOND1494,10,4,882932C9,General Obligation,4.04,2015-06-01,2026-06-01,1000.0,4.4,Tax-Exempt
BOND1495,42,4,548888C6,General Obligation,4.83,2018-07-01,2030-07-01,1000.0,8.5,Tax-Exempt
BOND1496,44,1,438303B3,Revenue,5.07,2014-08-01,2028-08-01,1000.0,7.07,Tax-Exempt
BOND1497,22,5,319371B7,General Obligation,4.36,2019-01-01,2027-01-01,1000.0,5.92,Tax-Exempt
BOND1498,51,4,337816B7,General Obligation,5.08,2019-12-01,2025-12-01,1000.0,5.11,Tax-Exempt
BOND1499,3,3,904854B5,General Obligation,3.82,2015-06-01,2033-06-01,1000.0,3.29,Tax-Exempt
BOND1500,31,4,967234C3,Revenue,2.3,2022-03-01,2029-03-01,1000.0,8.51,Tax-Exempt
BOND1501,7,5,167186B7,Revenue,2.91,2020-09-01,2027-09-01,1000.0,7.1,Tax-Exempt
BOND1502,22,4,192941A5,General Obligation,2.63,2015-10-01,2021-10-01,1000.0,9.66,Tax-Exempt
BOND1503,13,4,768849B1,General Obligation,4.29,2017-04-01,2026-04-01,1000.0,8.58,Tax-Exempt
BOND1504,8,2,822721B9,General Obligation,5.05,2012-07-01,2017-07-01,1000.0,6.21,Tax-Exempt
BOND1505,30,5,313294B8,Revenue,3.38,2011-01-01,2020-01-01,1000.0,6.59,Tax-Exempt
BOND1506,10,3,613028B9,Revenue,4.45,2011-03-01,2029-03-01,1000.0,5.32,Tax-Exempt
BOND1507,35,5,607270A1,General Obligation,5.25,2019-07-01,2030-07-01,1000.0,9.58,Tax-Exempt
BOND1508,2,4,809170A8,General Obligation,3.76,2018-12-01,2031-12-01,1000.0,9.41,Tax-Exempt
BOND1509,24,2,699743B8,General Obligation,3.2,2010-08-01,2028-08-01,1000.0,8.06,Tax-Exempt
BOND1510,27,2,843231C4,General Obligation,2.75,2020-07-01,2036-07-01,1000.0,5.29,Tax-Exempt
BOND1511,32,3,608015B8,General Obligation,5.0,2010-03-01,2020-03-01,1000.0,9.72,Tax-Exempt
BOND1512,33,4,452443C9,General Obligation,3.67,2018-09-01,2029-09-01,1000.0,4.0,Tax-Exempt
BOND1513,24,4,366833C5,General Obligation,3.88,2018-12-01,2030-12-01,1000.0,7.9,Tax-Exempt
BOND1514,47,5,877992A9,General Obligation,3.48,2013-09-01,2019-09-01,1000.0,5.46,Tax-Exempt
BOND1515,21,4,902143C4,General Obligation,5.47,2021-01-01,2026-01-01,1000.0,5.69,Tax-Exempt
BOND1516,42,5,839643C4,Revenue,4.2,2018-04-01,2034-04-01,1000.0,7.88,Tax-Exempt
BOND1517,47,1,408734A9,General Obligation,2.8,2018-06-01,2024-06-01,1000.0,3.53,Tax-Exempt
BOND1518,2,1,907023A5,General Obligation,4.45,2015-07-01,2021-07-01,1000.0,7.01,Tax-Exempt
BOND1519,35,5,681580B2,Revenue,3.06,2021-09-01,2028-09-01,1000.0,4.57,Tax-Exempt
BOND1520,5,3,468048B4,General Obligation,3.43,2010-08-01,2029-08-01,1000.0,8.4,Tax-Exempt
BOND1521,3,1,426357A9,General Obligation,3.23,2011-01-01,2027-01-01,1000.0,3.37,Tax-Exempt
BOND1522,15,2,820627B3,General Obligation,3.1,2016-11-01,2025-11-01,1000.0,3.35,Tax-Exempt
BOND1523,50,1,697465A9,General Obligation,5.45,2021-04-01,2032-04-01,1000.0,5.18,Tax-Exempt
BOND1524,5,2,204629A8,General Obligation,4.01,2016-09-01,2028-09-01,1000.0,3.78,Tax-Exempt
BOND1525,10,2,946302B8,Revenue,4.95,2010-11-01,2028-11-01,1000.0,3.56,Tax-Exempt
BOND1526,36,2,927404C6,Revenue,3.53,2015-06-01,2032-06-01,1000.0,8.87,Tax-Exempt
BOND1527,1,2,162708C8,General Obligation,3.33,2011-05-01,2028-05-01,1000.0,7.1,Tax-Exempt
BOND1528,12,2,745792B9,General Obligation,4.72,2019-06-01,2029-06-01,1000.0,5.91,Tax-Exempt
BOND1529,6,5,370693A4,General Obligation,5.17,2013-10-01,2020-10-01,1000.0,4.75,Tax-Exempt
BOND1530,44,3,553513A9,Revenue,2.35,2010-04-01,2021-04-01,1000.0,5.4,Tax-Exempt
BOND1531,50,1,451825C8,Revenue,4.07,2012-08-01,2029-08-01,1000.0,3.94,Tax-Exempt
BOND1532,7,5,284375C8,General Obligation,3.81,2011-06-01,2025-06-01,1000.0,5.02,Tax-Exempt
BOND1533,36,1,458181C2,General Obligation,2.5,2014-07-01,2028-07-01,1000.0,5.66,Tax-Exempt
BOND1534,14,5,824082C3,General Obligation,5.05,2016-10-01,2021-10-01,1000.0,4.22,Tax-Exempt
BOND1535,25,1,176204A3,General Obligation,3.12,2018-02-01,2023-02-01,1000.0,7.52,Tax-Exempt
BOND1536,5,2,648525C8,General Obligation,3.27,2016-02-01,2032-02-01,1000.0,3.17,Tax-Exempt
BOND1537,32,3,566328C2,General Obligation,4.31,2013-10-01,2032-10-01,1000.0,5.28,Tax-Exempt
BOND1538,46,3,461168B1,General Obligation,4.86,2022-07-01,2040-07-01,1000.0,8.13,Tax-Exempt
BOND1539,51,3,287706A5,General Obligation,3.39,2020-02-01,2036-02-01,1000.0,7.08,Tax-Exempt
BOND1540,47,4,169769C7,General Obligation,2.93,2015-07-01,2028-07-01,1000.0,5.44,Tax-Exempt
BOND1541,37,1,368121B9,Revenue,5.17,2021-04-01,2026-04-01,1000.0,6.12,Tax-Exempt
BOND1542,8,1,248686A7,General Obligation,2.15,2011-06-01,2022-06-01,1000.0,4.73,Tax-Exempt
BOND1543,27,3,788299B8,Revenue,4.89,2017-11-01,2026-11-01,1000.0,4.28,Tax-Exempt
BOND1544,29,5,276530A3,General Obligation,4.08,2022-09-01,2042-09-01,1000.0,5.31,Tax-Exempt
BOND1545,36,2,768033B3,Revenue,2.7,2016-02-01,2023-02-01,1000.0,4.71,Tax-Exempt
BOND1546,24,4,272258B4,General Obligation,4.96,2011-06-01,2017-06-01,1000.0,8.27,Tax-Exempt
BOND1547,19,4,971140B9,General Obligation,4.58,2017-02-01,2032-02-01,1000.0,4.94,Tax-Exempt
BOND1548,48,2,602666B1,General Obligation,4.98,2012-09-01,2018-09-01,1000.0,9.94,Tax-Exempt
BOND1549,29,1,228017C6,Revenue,4.65,2011-07-01,2029-07-01,1000.0,5.64,Tax-Exempt
BOND1550,5,2,303404C6,Revenue,3.47,2010-07-01,2021-07-01,1000.0,9.38,Tax-Exempt
BOND1551,9,1,158008A2,General Obligation,2.84,2019-03-01,2034-03-01,1000.0,7.64,Tax-Exempt
BOND1552,9,4,463662C6,Revenue,4.23,2019-12-01,2036-12-01,1000.0,4.32,Tax-Exempt
BOND1553,17,3,468377C7,General Obligation,4.21,2017-09-01,2035-09-01,1000.0,4.06,Tax-Exempt
BOND1554,29,3,215761C4,Revenue,2.53,2018-03-01,2030-03-01,1000.0,7.06,Tax-Exempt
BOND1555,27,1,108374B8,General Obligation,4.75,2012-07-01,2020-07-01,1000.0,4.0,Tax-Exempt
BOND1556,26,3,506007C6,General Obligation,4.71,2016-03-01,2031-03-01,1000.0,9.56,Tax-Exempt
BOND1557,22,1,333649A2,General Obligation,4.11,2011-08-01,2019-08-01,1000.0,6.35,Tax-Exempt
BOND1558,37,4,743324C8,General Obligation,4.01,2013-09-01,2033-09-01,1000.0,8.82,Tax-Exempt
BOND1559,35,5,132137A4,General Obligation,3.81,2022-10-01,2032-10-01,1000.0,4.26,Tax-Exempt
BOND1560,43,5,581327B8,General Obligation,4.74,2022-02-01,2032-02-01,1000.0,4.15,Tax-Exempt
BOND1561,2,4,718496B4,General Obligation,2.09,2014-09-01,2025-09-01,1000.0,3.35,Tax-Exempt
BOND1562,27,3,278453A8,Revenue,3.21,2012-10-01,2028-10-01,1000.0,4.18,Tax-Exempt
BOND1563,6,3,655792A7,General Obligation,2.41,2021-10-01,2041-10-01,1000.0,7.37,Tax-Exempt
BOND1564,40,3,638620C2,Revenue,3.94,2012-10-01,2025-10-01,1000.0,7.73,Tax-Exempt
BOND1565,23,3,719941B2,General Obligation,4.43,2020-02-01,2039-02-01,1000.0,9.02,Tax-Exempt
BOND1566,41,3,137317B8,General Obligation,3.55,2010-10-01,2016-10-01,1000.0,5.31,Tax-Exempt
BOND1567,38,2,675314B7,Revenue,3.36,2013-10-01,2030-10-01,1000.0,4.17,Tax-Exempt
BOND1568,11,5,774111B3,Revenue,3.57,2016-04-01,2021-04-01,1000.0,8.7,Tax-Exempt
BOND1569,9,5,418282B6,Revenue,2.48,2019-07-01,2037-07-01,1000.0,9.3,Tax-Exempt
BOND1570,46,4,613996C3,General Obligation,2.6,2019-06-01,2038-06-01,1000.0,5.55,Tax-Exempt
BOND1571,16,4,672926C4,General Obligation,5.41,2016-07-01,2022-07-01,1000.0,7.8,Tax-Exempt
BOND1572,30,1,676003A9,General Obligation,3.93,2013-07-01,2032-07-01,1000.0,5.15,Tax-Exempt
BOND1573,26,4,765100A8,Revenue,5.02,2019-10-01,2036-10-01,1000.0,4.23,Tax-Exempt
BOND1574,46,2,839560A4,Revenue,5.23,2018-11-01,2031-11-01,1000.0,3.57,Tax-Exempt
BOND1575,38,4,147353B7,Revenue,3.34,2018-11-01,2025-11-01,1000.0,7.66,Tax-Exempt
BOND1576,32,1,537749A8,Revenue,4.41,2017-11-01,2037-11-01,1000.0,5.74,Tax-Exempt
BOND1577,6,3,723569C2,General Obligation,2.81,2013-06-01,2029-06-01,1000.0,7.24,Tax-Exempt
BOND1578,44,5,790082C2,General Obligation,2.97,2022-05-01,2035-05-01,1000.0,9.27,Tax-Exempt
BOND1579,50,5,980551A3,General Obligation,3.42,2022-10-01,2035-10-01,1000.0,8.19,Tax-Exempt
BOND1580,49,3,446674A3,Revenue,3.64,2012-05-01,2024-05-01,1000.0,4.68,Tax-Exempt
BOND1581,49,5,203407B4,Revenue,3.72,2014-12-01,2020-12-01,1000.0,7.61,Tax-Exempt
BOND1582,24,2,496951A8,General Obligation,2.13,2011-02-01,2019-02-01,1000.0,6.58,Tax-Exempt
BOND1583,24,1,148583A5,General Obligation,3.61,2015-03-01,2032-03-01,1000.0,9.49,Tax-Exempt
BOND1584,22,4,473061A9,General Obligation,3.38,2017-07-01,2036-07-01,1000.0,4.0,Tax-Exempt
BOND1585,48,2,670561B4,General Obligation,3.25,2021-02-01,2038-02-01,1000.0,8.82,Tax-Exempt
BOND1586,51,5,314524C9,General Obligation,3.05,2021-07-01,2026-07-01,1000.0,4.68,Tax-Exempt
BOND1587,37,2,389504A1,General Obligation,5.49,2015-04-01,2021-04-01,1000.0,5.65,Tax-Exempt
BOND1588,32,3,320603C4,General Obligation,5.12,2015-02-01,2033-02-01,1000.0,4.15,Tax-Exempt
BOND1589,27,3,820022C3,General Obligation,3.65,2011-06-01,2031-06-01,1000.0,3.17,Tax-Exempt
BOND1590,19,3,404545B1,General Obligation,4.19,2015-07-01,2021-07-01,1000.0,6.75,Tax-Exempt
BOND1591,33,4,173394A4,Revenue,3.69,2011-02-01,2016-02-01,1000.0,9.47,Tax-Exempt
BOND1592,14,2,141701C3,General Obligation,3.01,2021-12-01,2036-12-01,1000.0,7.54,Tax-Exempt
BOND1593,7,2,280597C7,Revenue,4.38,2014-11-01,2024-11-01,1000.0,9.31,Tax-Exempt
BOND1594,42,4,974755A1,Revenue,2.93,2020-03-01,2027-03-01,1000.0,8.44,Tax-Exempt
BOND1595,20,5,682521A1,General Obligation,4.79,2016-12-01,2025-12-01,1000.0,6.94,Tax-Exempt
BOND1596,17,1,645212C5,General Obligation,5.33,2021-04-01,2034-04-01,1000.0,3.95,Tax-Exempt
BOND1597,7,5,700122C2,General Obligation,2.1,2011-01-01,2029-01-01,1000.0,9.92,Tax-Exempt
BOND1598,23,4,741278B8,Revenue,4.42,2010-05-01,2027-05-01,1000.0,9.16,Tax-Exempt
BOND1599,32,2,427432B7,General Obligation,5.18,2022-10-01,2039-10-01,1000.0,9.0,Tax-Exempt
BOND1600,27,5,945686A7,Revenue,4.35,2011-10-01,2021-10-01,1000.0,5.93,Tax-Exempt
BOND1601,34,5,164142C3,General Obligation,5.27,2010-06-01,2015-06-01,1000.0,8.73,Tax-Exempt
BOND1602,7,4,196431C4,Revenue,4.64,2016-02-01,2031-02-01,1000.0,8.29,Tax-Exempt
BOND1603,19,1,238073B1,General Obligation,3.89,2010-06-01,2030-06-01,1000.0,4.98,Tax-Exempt
BOND1604,4,4,892794A5,General Obligation,3.14,2016-10-01,2022-10-01,1000.0,7.83,Tax-Exempt
BOND1605,7,1,588841C8,Revenue,4.82,2019-02-01,2033-02-01,1000.0,5.16,Tax-Exempt
BOND1606,20,2,253212A1,Revenue,4.64,2020-07-01,2040-07-01,1000.0,5.75,Tax-Exempt
BOND1607,12,4,615074B1,Revenue,2.87,2013-08-01,2032-08-01,1000.0,5.97,Tax-Exempt
BOND1608,42,1,751510B4,General Obligation,5.35,2011-02-01,2022-02-01,1000.0,7.89,Tax-Exempt
BOND1609,12,2,194029C8,Revenue,5.15,2022-10-01,2039-10-01,1000.0,3.51,Tax-Exempt
BOND1610,27,1,137180A3,Revenue,3.95,2018-04-01,2033-04-01,1000.0,7.66,Tax-Exempt
BOND1611,29,3,435252A8,Revenue,4.12,2012-01-01,2029-01-01,1000.0,3.96,Tax-Exempt
BOND1612,2,4,531203B6,General Obligation,5.48,2015-07-01,2020-07-01,1000.0,9.21,Tax-Exempt
BOND1613,8,5,791499A3,General Obligation,4.5,2014-09-01,2028-09-01,1000.0,7.61,Tax-Exempt
BOND1614,37,3,472651B9,General Obligation,3.48,2017-07-01,2029-07-01,1000.0,4.05,Tax-Exempt
BOND1615,13,1,799272C8,Revenue,2.85,2022-08-01,2042-08-01,1000.0,5.76,Tax-Exempt
BOND1616,48,4,260926A2,Revenue,2.95,2015-07-01,2034-07-01,1000.0,5.07,Tax-Exempt
BOND1617,26,4,897854B1,General Obligation,2.36,2013-02-01,2023-02-01,1000.0,6.15,Tax-Exempt
BOND1618,33,4,276424A4,Revenue,2.1,2013-04-01,2029-04-01,1000.0,6.49,Tax-Exempt
BOND1619,41,1,259294C5,General Obligation,2.82,2021-02-01,2038-02-01,1000.0,5.66,Tax-Exempt
BOND1620,39,3,742129C3,General Obligation,2.79,2010-05-01,2025-05-01,1000.0,9.46,Tax-Exempt
BOND1621,51,3,323750A6,General Obligation,5.37,2010-06-01,2021-06-01,1000.0,5.38,Tax-Exempt
BOND1622,23,5,510426C9,General Obligation,4.47,2017-01-01,2036-01-01,1000.0,4.95,Tax-Exempt
BOND1623,47,1,961158A6,Revenue,3.05,2010-02-01,2018-02-01,1000.0,4.09,Tax-Exempt
BOND1624,27,2,379269C5,General Obligation,3.13,2011-03-01,2030-03-01,1000.0,5.63,Tax-Exempt
BOND1625,19,4,428920C8,General Obligation,4.85,2017-03-01,2027-03-01,1000.0,7.92,Tax-Exempt
BOND1626,25,4,535441A9,General Obligation,3.59,2014-11-01,2024-11-01,1000.0,6.11,Tax-Exempt
BOND1627,22,1,628682C9,General Obligation,3.97,2017-08-01,2027-08-01,1000.0,9.67,Tax-Exempt
BOND1628,49,3,964016B5,General Obligation,3.31,2021-08-01,2030-08-01,1000.0,5.65,Tax-Exempt
BOND1629,22,4,814370A3,General Obligation,3.47,2015-05-01,2022-05-01,1000.0,5.94,Tax-Exempt
BOND1630,40,2,568676B2,Revenue,4.97,2020-01-01,2029-01-01,1000.0,4.92,Tax-Exempt
BOND1631,1,3,118649C8,General Obligation,4.55,2021-06-01,2026-06-01,1000.0,7.07,Tax-Exempt
BOND1632,24,5,602467B1,General Obligation,3.69,2010-03-01,2017-03-01,1000.0,9.04,Tax-Exempt
BOND1633,6,3,277693A8,General Obligation,5.35,2014-02-01,2028-02-01,1000.0,5.98,Tax-Exempt
BOND1634,36,1,999987B1,Revenue,4.23,2017-10-01,2035-10-01,1000.0,4.4,Tax-Exempt
BOND1635,39,5,573339C5,General Obligation,4.14,2012-11-01,2018-11-01,1000.0,9.15,Tax-Exempt
BOND1636,26,2,472290A9,Revenue,4.51,2022-09-01,2042-09-01,1000.0,7.17,Tax-Exempt
BOND1637,33,4,765243C4,General Obligation,2.17,2011-02-01,2025-02-01,1000.0,9.16,Tax-Exempt
BOND1638,1,1,895343B7,General Obligation,4.21,2021-02-01,2036-02-01,1000.0,8.14,Tax-Exempt
BOND1639,39,2,381699B3,General Obligation,5.23,2020-12-01,2029-12-01,1000.0,3.62,Tax-Exempt
BOND1640,31,2,236522A9,General Obligation,2.32,2016-09-01,2028-09-01,1000.0,9.06,Tax-Exempt
BOND1641,11,3,588965A4,General Obligation,4.56,2022-02-01,2038-02-01,1000.0,3.96,Tax-Exempt
BOND1642,45,5,499766A9,Revenue,2.19,2018-08-01,2025-08-01,1000.0,9.93,Tax-Exempt
BOND1643,19,4,839202A9,General Obligation,4.05,2014-09-01,2027-09-01,1000.0,7.42,Tax-Exempt
BOND1644,8,4,167973C9,Revenue,2.97,2010-01-01,2030-01-01,1000.0,3.24,Tax-Exempt
BOND1645,6,5,829186A4,General Obligation,4.93,2010-02-01,2015-02-01,1000.0,6.05,Tax-Exempt
BOND1646,29,3,788325A1,General Obligation,2.36,2015-01-01,2028-01-01,1000.0,4.68,Tax-Exempt
BOND1647,23,1,243986C8,Revenue,3.87,2013-12-01,2020-12-01,1000.0,4.18,Tax-Exempt
BOND1648,13,4,693131B6,General Obligation,4.8,2017-10-01,2030-10-01,1000.0,3.1,Tax-Exempt
BOND1649,15,5,699671A1,General Obligation,3.07,2017-10-01,2031-10-01,1000.0,9.2,Tax-Exempt
BOND1650,28,3,402763C8,General Obligation,4.98,2020-02-01,2029-02-01,1000.0,4.6,Tax-Exempt
BOND1651,39,5,283845A6,Revenue,5.03,2010-01-01,2029-01-01,1000.0,5.18,Tax-Exempt
BOND1652,45,1,374299A3,Revenue,2.12,2017-04-01,2031-04-01,1000.0,5.57,Tax-Exempt
BOND1653,33,1,642343B7,General Obligation,5.15,2014-03-01,2026-03-01,1000.0,9.93,Tax-Exempt
BOND1654,12,2,676526C6,General Obligation,5.39,2021-02-01,2034-02-01,1000.0,4.37,Tax-Exempt
BOND1655,14,5,408715A9,Revenue,2.54,2014-10-01,2030-10-01,1000.0,4.51,Tax-Exempt
BOND1656,3,3,472115B1,Revenue,3.94,2016-01-01,2030-01-01,1000.0,7.57,Tax-Exempt
BOND1657,29,2,477282B8,Revenue,2.97,2019-09-01,2025-09-01,1000.0,5.87,Tax-Exempt
BOND1658,25,2,903535A8,Revenue,5.11,2011-12-01,2021-12-01,1000.0,5.94,Tax-Exempt
BOND1659,40,2,747886A1,General Obligation,5.38,2019-01-01,2037-01-01,1000.0,5.27,Tax-Exempt
BOND1660,12,2,423425A3,Revenue,3.52,2015-07-01,2027-07-01,1000.0,7.65,Tax-Exempt
BOND1661,18,3,183216B8,General Obligation,4.8,2012-07-01,2030-07-01,1000.0,4.26,Tax-Exempt
BOND1662,38,3,560864C6,General Obligation,4.33,2017-07-01,2027-07-01,1000.0,3.18,Tax-Exempt
BOND1663,2,5,363496B1,Revenue,5.24,2017-05-01,2023-05-01,1000.0,5.42,Tax-Exempt
BOND1664,46,3,868143A8,General Obligation,2.45,2015-07-01,2024-07-01,1000.0,8.4,Tax-Exempt
BOND1665,16,1,534630B9,General Obligation,4.46,2019-01-01,2027-01-01,1000.0,9.02,Tax-Exempt
BOND1666,33,4,132355C7,Revenue,2.54,2010-07-01,2024-07-01,1000.0,4.66,Tax-Exempt
BOND1667,42,1,862876A4,General Obligation,5.19,2010-03-01,2015-03-01,1000.0,9.28,Tax-Exempt
BOND1668,17,5,960004A8,General Obligation,4.73,2022-06-01,2042-06-01,1000.0,5.34,Tax-Exempt
BOND1669,17,3,975980C7,Revenue,5.09,2011-11-01,2026-11-01,1000.0,4.31,Tax-Exempt
BOND1670,2,5,818324A4,Revenue,3.98,2021-12-01,2034-12-01,1000.0,4.18,Tax-Exempt
BOND1671,11,2,557353A7,General Obligation,4.47,2021-02-01,2037-02-01,1000.0,3.8,Tax-Exempt
BOND1672,21,4,212346C9,General Obligation,2.11,2013-02-01,2031-02-01,1000.0,6.28,Tax-Exempt
BOND1673,50,1,317557C1,Revenue,5.36,2018-01-01,2023-01-01,1000.0,5.46,Tax-Exempt
BOND1674,13,2,770209B4,General Obligation,3.76,2021-08-01,2037-08-01,1000.0,9.13,Tax-Exempt
BOND1675,2,1,425608A4,General Obligation,2.74,2021-11-01,2041-11-01,1000.0,5.64,Tax-Exempt
BOND1676,23,3,893056A2,General Obligation,3.37,2011-04-01,2016-04-01,1000.0,9.87,Tax-Exempt
BOND1677,27,4,839472C8,General Obligation,2.81,2011-04-01,2016-04-01,1000.0,6.33,Tax-Exempt
BOND1678,2,4,436968C2,Revenue,4.54,2019-12-01,2027-12-01,1000.0,5.86,Tax-Exempt
BOND1679,39,5,844676B5,Revenue,5.43,2021-12-01,2031-12-01,1000.0,4.26,Tax-Exempt
BOND1680,50,5,954167C2,Revenue,3.0,2015-03-01,2021-03-01,1000.0,4.23,Tax-Exempt
BOND1681,37,4,799306C7,Revenue,2.2,2013-06-01,2028-06-01,1000.0,8.76,Tax-Exempt
BOND1682,20,3,118082C6,General Obligation,2.05,2010-07-01,2022-07-01,1000.0,4.34,Tax-Exempt
BOND1683,19,3,895030A7,General Obligation,2.38,2017-04-01,2028-04-01,1000.0,8.78,Tax-Exempt
BOND1684,38,1,142162A5,Revenue,3.07,2014-07-01,2019-07-01,1000.0,3.41,Tax-Exempt
BOND1685,17,1,683966B9,General Obligation,2.33,2012-07-01,2028-07-01,1000.0,5.64,Tax-Exempt
BOND1686,30,4,487956C9,Revenue,5.08,2010-10-01,2026-10-01,1000.0,5.84,Tax-Exempt
BOND1687,17,4,118868B6,General Obligation,3.56,2016-09-01,2022-09-01,1000.0,3.92,Tax-Exempt
BOND1688,47,1,944265C2,General Obligation,5.17,2012-10-01,2018-10-01,1000.0,8.95,Tax-Exempt
BOND1689,31,5,956013B6,General Obligation,5.2,2022-10-01,2038-10-01,1000.0,7.75,Tax-Exempt
BOND1690,38,1,697050C1,General Obligation,5.4,2012-03-01,2018-03-01,1000.0,8.5,Tax-Exempt
BOND1691,26,1,173001A7,General Obligation,4.9,2022-04-01,2031-04-01,1000.0,9.3,Tax-Exempt
BOND1692,20,1,843948A7,General Obligation,3.2,2016-03-01,2025-03-01,1000.0,3.84,Tax-Exempt
BOND1693,31,3,354760C2,Revenue,4.08,2018-09-01,2023-09-01,1000.0,4.38,Tax-Exempt
BOND1694,2,3,740957C2,General Obligation,2.32,2017-06-01,2028-06-01,1000.0,8.12,Tax-Exempt
BOND1695,22,3,622648A1,General Obligation,2.59,2013-10-01,2023-10-01,1000.0,4.93,Tax-Exempt
BOND1696,17,3,544733C3,General Obligation,2.67,2012-06-01,2020-06-01,1000.0,3.28,Tax-Exempt
BOND1697,36,2,788439C6,General Obligation,2.77,2011-12-01,2017-12-01,1000.0,8.98,Tax-Exempt
BOND1698,25,5,136191C8,Revenue,2.18,2011-06-01,2025-06-01,1000.0,8.11,Tax-Exempt
BOND1699,22,5,825842C2,General Obligation,3.69,2014-09-01,2034-09-01,1000.0,4.27,Tax-Exempt
BOND1700,37,1,887142A3,Revenue,4.1,2020-12-01,2028-12-01,1000.0,4.4,Tax-Exempt
BOND1701,34,3,484474C8,General Obligation,3.76,2016-01-01,2024-01-01,1000.0,3.39,Tax-Exempt
BOND1702,14,1,688708B7,General Obligation,3.9,2015-11-01,2021-11-01,1000.0,8.4,Tax-Exempt
BOND1703,26,5,182087A7,General Obligation,2.61,2013-03-01,2028-03-01,1000.0,3.6,Tax-Exempt
BOND1704,12,5,453939C8,General Obligation,2.75,2014-04-01,2025-04-01,1000.0,3.65,Tax-Exempt
BOND1705,16,1,835006B5,Revenue,2.24,2017-04-01,2029-04-01,1000.0,3.33,Tax-Exempt
BOND1706,7,3,516867A8,General Obligation,4.5,2013-05-01,2021-05-01,1000.0,9.26,Tax-Exempt
BOND1707,47,5,486034B2,General Obligation,2.38,2020-08-01,2040-08-01,1000.0,6.62,Tax-Exempt
BOND1708,48,1,201908B4,General Obligation,3.66,2011-05-01,2025-05-01,1000.0,7.33,Tax-Exempt
BOND1709,5,4,688805A3,Revenue,3.52,2018-10-01,2027-10-01,1000.0,9.92,Tax-Exempt
BOND1710,17,3,822923B1,General Obligation,3.88,2021-05-01,2035-05-01,1000.0,8.73,Tax-Exempt
BOND1711,30,2,463892B9,General Obligation,4.42,2016-10-01,2030-10-01,1000.0,5.0,Tax-Exempt
BOND1712,17,2,344022C8,General Obligation,2.32,2019-04-01,2036-04-01,1000.0,7.32,Tax-Exempt
BOND1713,36,4,735712C8,General Obligation,5.04,2018-12-01,2023-12-01,1000.0,7.22,Tax-Exempt
BOND1714,47,1,889406A5,Revenue,2.27,2016-04-01,2025-04-01,1000.0,7.91,Tax-Exempt
BOND1715,29,4,333562B9,General Obligation,3.71,2019-09-01,2031-09-01,1000.0,3.75,Tax-Exempt
BOND1716,11,3,361331A3,Revenue,3.6,2013-06-01,2026-06-01,1000.0,9.6,Tax-Exempt
BOND1717,30,4,132941B6,General Obligation,5.2,2017-03-01,2035-03-01,1000.0,3.98,Tax-Exempt
BOND1718,16,3,386816C2,Revenue,4.26,2021-06-01,2038-06-01,1000.0,3.58,Tax-Exempt
BOND1719,30,2,785957C7,Revenue,4.76,2011-08-01,2026-08-01,1000.0,6.17,Tax-Exempt
BOND1720,26,2,932750C7,General Obligation,4.49,2019-03-01,2031-03-01,1000.0,3.98,Tax-Exempt
